shipment_id,origin_city,origin_state,origin_latitude,origin_longitude,destination_city,destination_state,destination_latitude,destination_longitude,distance_miles,estimated_travel_time_hours,weight_lbs,volume_cu_ft,driver_id,fuel_cost_usd,toll_cost_usd
SHP09755,Louisville,KY,38.252665,-85.758456,Memphis,TN,35.149534,-90.04898,332.09,7.3,65046,3134,DRV081,234.76,4.12
SHP09756,Oklahoma City,OK,35.46756,-97.516428,Atlanta,GA,33.748995,-84.387982,742.76,15.92,73094,3149,DRV040,546.37,3.03
SHP09757,Philadelphia,PA,39.952583,-75.165222,Las Vegas,NV,36.169941,-115.13983,2090.88,42.83,5697,125,DRV059,1536.74,17.47
SHP09758,Fresno,CA,36.737798,-119.787125,San Jose,CA,37.338208,-121.886329,127.47,2.79,41903,202,DRV154,87.93,33.23
SHP09759,San Jose,CA,37.338208,-121.886329,Memphis,TN,35.149534,-90.04898,1846.28,39.29,46933,107,DRV137,1315.01,15.48
SHP09760,San Antonio,TX,29.424122,-98.493628,Salt Lake City,UT,40.760779,-111.891047,1109.27,25.1,60780,487,DRV179,844.75,30.4
SHP09761,Philadelphia,PA,39.952583,-75.165222,Charlotte,NC,35.227085,-80.843124,472.9,11.14,2696,614,DRV007,340.06,23.19
SHP09762,New York,NY,40.712776,-74.005974,Columbus,OH,39.961176,-82.998794,483.31,10.77,56586,3943,DRV127,311.69,11.33
SHP09763,New York,NY,40.712776,-74.005974,San Jose,CA,37.338208,-121.886329,2574.55,60.82,56283,1914,DRV086,1953.9,8.48
SHP09764,Boston,MA,42.360082,-71.05888,Miami,FL,25.761681,-80.191788,1370.88,30.74,35186,192,DRV152,1016.43,42.77
SHP09765,Houston,TX,29.760427,-95.369803,Nashville,TN,36.162664,-86.781601,742.11,14.91,64453,2665,DRV031,517.43,18.91
SHP09766,Nashville,TN,36.162664,-86.781601,Los Angeles,CA,34.052235,-118.243683,1983.26,45.68,15656,1701,DRV020,1479.48,46.69
SHP09767,Portland,OR,45.515232,-122.678447,El Paso,TX,31.761857,-106.485022,1247.19,24.96,57458,2422,DRV199,952.51,48.63
SHP09768,Mesa,AZ,33.415184,-111.831472,Sacramento,CA,38.581572,-121.4944,737.59,16.24,76889,563,DRV076,524.58,15.6
SHP09769,Chicago,IL,41.878113,-87.629799,Indianapolis,IN,39.768402,-86.158068,162.95,3.77,79203,1615,DRV027,113.81,44.28
SHP09770,Boston,MA,42.360082,-71.05888,Fort Worth,TX,32.755489,-97.330766,1650.16,38.25,32236,2833,DRV140,1185.14,25.02
SHP09771,Omaha,NE,41.256537,-95.997988,Dallas,TX,32.776664,-96.796988,565.2,12.1,29195,2887,DRV131,398.16,8.58
SHP09772,Seattle,WA,47.606209,-122.332071,San Diego,CA,32.715736,-117.161087,1051.63,21.32,79650,3398,DRV163,794.46,23.36
SHP09773,Louisville,KY,38.252665,-85.758456,Portland,OR,45.515232,-122.678447,1917.4,43.67,21504,1386,DRV079,1337.61,46.08
SHP09774,Sacramento,CA,38.581572,-121.4944,Baltimore,MD,39.290385,-76.612189,2513.41,52.4,21387,3757,DRV181,1920.62,37.23
SHP09775,Baltimore,MD,39.290385,-76.612189,Oklahoma City,OK,35.46756,-97.516428,1159.77,24.41,39448,1017,DRV125,789.13,10.53
SHP09776,Charlotte,NC,35.227085,-80.843124,Long Beach,CA,33.77005,-118.193739,2407.41,53.34,39457,798,DRV004,1735.05,24.4
SHP09777,Washington,DC,38.907192,-77.036871,Long Beach,CA,33.77005,-118.193739,2615.69,52.78,45383,1212,DRV012,1709.69,47.23
SHP09778,Tucson,AZ,32.221743,-110.926479,Baltimore,MD,39.290385,-76.612189,2138.91,45.79,75702,1435,DRV141,1453.98,13.43
SHP09779,San Jose,CA,37.338208,-121.886329,Indianapolis,IN,39.768402,-86.158068,2020.31,42.45,77609,637,DRV133,1318.34,20.78
SHP09780,Portland,OR,45.515232,-122.678447,Atlanta,GA,33.748995,-84.387982,2097.16,43.34,65061,3263,DRV109,1338.81,40.3
SHP09781,Sacramento,CA,38.581572,-121.4944,Colorado Springs,CO,38.833882,-104.821363,1004.6,21.64,71326,789,DRV179,715.63,21.77
SHP09782,Salt Lake City,UT,40.760779,-111.891047,Nashville,TN,36.162664,-86.781601,1585.64,35.2,38438,3439,DRV026,1168.26,6.29
SHP09783,Sacramento,CA,38.581572,-121.4944,Colorado Springs,CO,38.833882,-104.821363,1022.33,21.97,75837,788,DRV004,686.36,45.1
SHP09784,San Francisco,CA,37.774929,-122.419416,Virginia Beach,VA,36.852929,-75.977985,2885.39,67.72,15499,903,DRV062,2021.89,16.17
SHP09785,San Antonio,TX,29.424122,-98.493628,Omaha,NE,41.256537,-95.997988,891.77,17.91,27736,3458,DRV078,575.08,15.16
SHP09786,San Jose,CA,37.338208,-121.886329,Jacksonville,FL,30.332184,-81.655651,2665.73,59.99,73832,2682,DRV089,1940.73,3.76
SHP09787,San Antonio,TX,29.424122,-98.493628,Oklahoma City,OK,35.46756,-97.516428,406.79,8.46,9346,2272,DRV047,312.87,0.64
SHP09788,Phoenix,AZ,33.448376,-112.074037,Orlando,FL,28.538336,-81.379234,1939.73,40.46,28295,126,DRV040,1456.3,42.95
SHP09789,Kansas City,MO,39.099728,-94.578567,Long Beach,CA,33.77005,-118.193739,1392.94,32.55,67008,3472,DRV013,1057.02,0.26
SHP09790,Los Angeles,CA,34.052235,-118.243683,Austin,TX,30.267153,-97.743061,1274.36,29.62,36093,3207,DRV112,967.06,29.55
SHP09791,Milwaukee,WI,43.038902,-87.906474,Fort Worth,TX,32.755489,-97.330766,940.35,22.01,16453,3313,DRV070,705.25,39.09
SHP09792,Indianapolis,IN,39.768402,-86.158068,Washington,DC,38.907192,-77.036871,523.84,12.11,7442,2523,DRV165,375.74,14.51
SHP09793,Louisville,KY,38.252665,-85.758456,Mesa,AZ,33.415184,-111.831472,1519.74,33.39,11764,2773,DRV055,972.27,49.58
SHP09794,San Diego,CA,32.715736,-117.161087,Mesa,AZ,33.415184,-111.831472,353.67,8.36,31164,1854,DRV191,230.69,40.15
SHP09795,Colorado Springs,CO,38.833882,-104.821363,Houston,TX,29.760427,-95.369803,927.6,20.77,25779,3456,DRV004,607.13,23.51
SHP09796,San Diego,CA,32.715736,-117.161087,El Paso,TX,31.761857,-106.485022,716.29,14.6,72823,189,DRV161,475.62,0.47
SHP09797,Fresno,CA,36.737798,-119.787125,San Francisco,CA,37.774929,-122.419416,177.38,3.85,75928,1429,DRV028,130.95,23.57
SHP09798,Fort Worth,TX,32.755489,-97.330766,San Francisco,CA,37.774929,-122.419416,1601.81,32.96,55916,2557,DRV005,1105.66,30.7
SHP09799,Sacramento,CA,38.581572,-121.4944,Portland,OR,45.515232,-122.678447,471.2,10.23,25358,575,DRV196,306.83,41.79
SHP09800,Indianapolis,IN,39.768402,-86.158068,Long Beach,CA,33.77005,-118.193739,1867.97,42.86,60609,3723,DRV001,1345.61,22.33
SHP09801,New York,NY,40.712776,-74.005974,Indianapolis,IN,39.768402,-86.158068,648.42,13.6,51734,1531,DRV165,430.94,12.11
SHP09802,Seattle,WA,47.606209,-122.332071,San Francisco,CA,37.774929,-122.419416,760.62,15.8,38781,2544,DRV136,525.81,44.65
SHP09803,Atlanta,GA,33.748995,-84.387982,Nashville,TN,36.162664,-86.781601,237.07,5.32,41836,3109,DRV097,166.37,22.94
SHP09804,Columbus,OH,39.961176,-82.998794,El Paso,TX,31.761857,-106.485022,1511.89,35.05,8425,3940,DRV139,997.36,30.46
SHP09805,Denver,CO,39.739235,-104.990251,Philadelphia,PA,39.952583,-75.165222,1519.99,31.98,69402,2158,DRV058,976.56,20.94
SHP09806,El Paso,TX,31.761857,-106.485022,Dallas,TX,32.776664,-96.796988,546.82,11.85,32066,968,DRV137,359.84,8.25
SHP09807,Miami,FL,25.761681,-80.191788,Sacramento,CA,38.581572,-121.4944,2468.2,55.88,68686,2381,DRV174,1595.79,25.43
SHP09808,New York,NY,40.712776,-74.005974,Sacramento,CA,38.581572,-121.4944,2873.55,59.82,74014,908,DRV051,2097.94,39.38
SHP09809,Baltimore,MD,39.290385,-76.612189,San Francisco,CA,37.774929,-122.419416,2570.28,52.75,45324,2480,DRV137,1856.35,23.09
SHP09810,Kansas City,MO,39.099728,-94.578567,Dallas,TX,32.776664,-96.796988,503.99,11.45,72566,651,DRV165,327.24,19.35
SHP09811,San Diego,CA,32.715736,-117.161087,Colorado Springs,CO,38.833882,-104.821363,792.36,16.04,51014,977,DRV141,593.72,31.28
SHP09812,Indianapolis,IN,39.768402,-86.158068,Colorado Springs,CO,38.833882,-104.821363,1057.71,24.99,17329,2896,DRV192,727.98,44
SHP09813,Los Angeles,CA,34.052235,-118.243683,Mesa,AZ,33.415184,-111.831472,359.36,8.07,70132,2241,DRV190,262.92,5.75
SHP09814,Seattle,WA,47.606209,-122.332071,Phoenix,AZ,33.448376,-112.074037,1139.12,24.41,6374,3691,DRV028,861.37,16.51
SHP09815,Philadelphia,PA,39.952583,-75.165222,Los Angeles,CA,34.052235,-118.243683,2612.79,55.03,5069,1325,DRV200,1954.09,33.12
SHP09816,Tucson,AZ,32.221743,-110.926479,Columbus,OH,39.961176,-82.998794,1881.01,43.61,26084,3804,DRV097,1340.45,17.08
SHP09817,Las Vegas,NV,36.169941,-115.13983,Austin,TX,30.267153,-97.743061,1105.93,25.83,55224,1575,DRV022,811.42,23.94
SHP09818,Sacramento,CA,38.581572,-121.4944,San Diego,CA,32.715736,-117.161087,467.42,9.51,11080,1507,DRV152,326.94,42.41
SHP09819,Sacramento,CA,38.581572,-121.4944,Austin,TX,30.267153,-97.743061,1607.33,37.71,61713,3083,DRV171,1154.88,42.01
SHP09820,Houston,TX,29.760427,-95.369803,Mesa,AZ,33.415184,-111.831472,1005.57,21.96,27120,1165,DRV156,723.08,22.39
SHP09821,Houston,TX,29.760427,-95.369803,Colorado Springs,CO,38.833882,-104.821363,871.59,18.68,24549,928,DRV095,670.23,38.69
SHP09822,El Paso,TX,31.761857,-106.485022,New York,NY,40.712776,-74.005974,2042.21,47.67,78057,2628,DRV053,1327.7,35.49
SHP09823,Colorado Springs,CO,38.833882,-104.821363,Chicago,IL,41.878113,-87.629799,1058.22,22,25559,1880,DRV011,762.2,25.82
SHP09824,New York,NY,40.712776,-74.005974,Virginia Beach,VA,36.852929,-75.977985,287.32,6.28,16816,3965,DRV154,211.27,8.47
SHP09825,New York,NY,40.712776,-74.005974,Memphis,TN,35.149534,-90.04898,1027.14,21.97,36412,599,DRV110,713.1,14.44
SHP09826,Phoenix,AZ,33.448376,-112.074037,Las Vegas,NV,36.169941,-115.13983,246.84,5.44,77835,602,DRV037,189.4,45.66
SHP09827,Portland,OR,45.515232,-122.678447,Houston,TX,29.760427,-95.369803,1922.57,39.34,47126,833,DRV080,1233.6,19.11
SHP09828,Memphis,TN,35.149534,-90.04898,Colorado Springs,CO,38.833882,-104.821363,929.12,18.87,49684,2336,DRV122,672.17,32.8
SHP09829,Los Angeles,CA,34.052235,-118.243683,El Paso,TX,31.761857,-106.485022,762.89,17.99,70591,3691,DRV169,531.66,7.19
SHP09830,Detroit,MI,42.331429,-83.045753,Houston,TX,29.760427,-95.369803,1202.47,25.31,26380,354,DRV048,861.07,27.75
SHP09831,New York,NY,40.712776,-74.005974,Los Angeles,CA,34.052235,-118.243683,2518.26,55.99,26343,3295,DRV017,1607.81,1.91
SHP09832,Long Beach,CA,33.77005,-118.193739,Dallas,TX,32.776664,-96.796988,1296.52,27.58,29269,2406,DRV143,939.13,26.74
SHP09833,Milwaukee,WI,43.038902,-87.906474,Nashville,TN,36.162664,-86.781601,474.65,10.42,74936,2332,DRV027,335.56,42.45
SHP09834,Seattle,WA,47.606209,-122.332071,Colorado Springs,CO,38.833882,-104.821363,1039.2,22.31,28560,2035,DRV081,720.71,28.84
SHP09835,Detroit,MI,42.331429,-83.045753,Miami,FL,25.761681,-80.191788,1195.69,24.29,29287,915,DRV055,787.63,25.1
SHP09836,New York,NY,40.712776,-74.005974,Tucson,AZ,32.221743,-110.926479,2045.32,41.01,42002,1160,DRV140,1553.88,34.27
SHP09837,Raleigh,NC,35.779589,-78.638179,Oklahoma City,OK,35.46756,-97.516428,1080.66,24.81,28075,3780,DRV177,809.73,49.54
SHP09838,Jacksonville,FL,30.332184,-81.655651,Las Vegas,NV,36.169941,-115.13983,1885.51,43.11,62614,3682,DRV130,1355.57,39.21
SHP09839,Long Beach,CA,33.77005,-118.193739,Omaha,NE,41.256537,-95.997988,1472.99,31.88,36479,2673,DRV023,1073.01,19.8
SHP09840,Seattle,WA,47.606209,-122.332071,Long Beach,CA,33.77005,-118.193739,1053.59,21.61,52475,3741,DRV028,736.56,44.24
SHP09841,Indianapolis,IN,39.768402,-86.158068,El Paso,TX,31.761857,-106.485022,1426.64,33.46,21063,891,DRV070,994.8,31.85
SHP09842,Memphis,TN,35.149534,-90.04898,Indianapolis,IN,39.768402,-86.158068,425.77,9.58,67936,1244,DRV075,298.48,29.67
SHP09843,Nashville,TN,36.162664,-86.781601,Charlotte,NC,35.227085,-80.843124,327.65,6.56,74876,534,DRV141,210.19,28.51
SHP09844,San Jose,CA,37.338208,-121.886329,Omaha,NE,41.256537,-95.997988,1363.62,29.12,72712,765,DRV185,985.46,45.32
SHP09845,Fresno,CA,36.737798,-119.787125,Memphis,TN,35.149534,-90.04898,1620.23,36.98,51679,1025,DRV128,1194.84,19.22
SHP09846,Louisville,KY,38.252665,-85.758456,Albuquerque,NM,35.084385,-106.650422,1266.53,29.75,69041,2512,DRV131,820.37,8.62
SHP09847,Dallas,TX,32.776664,-96.796988,Virginia Beach,VA,36.852929,-75.977985,1253.82,25.65,11934,1035,DRV082,957.52,5.99
SHP09848,San Antonio,TX,29.424122,-98.493628,Columbus,OH,39.961176,-82.998794,1224.6,27.46,53491,1386,DRV183,903.56,47.65
SHP09849,Orlando,FL,28.538336,-81.379234,Los Angeles,CA,34.052235,-118.243683,2435.92,54.83,70110,3455,DRV029,1641.79,36.21
SHP09850,New York,NY,40.712776,-74.005974,Atlanta,GA,33.748995,-84.387982,745.89,17.17,54522,1563,DRV199,557.94,44.64
SHP09851,Atlanta,GA,33.748995,-84.387982,Las Vegas,NV,36.169941,-115.13983,1695.9,39.12,52652,1556,DRV107,1187.77,43.11
SHP09852,Long Beach,CA,33.77005,-118.193739,Colorado Springs,CO,38.833882,-104.821363,829.83,18.9,74160,3803,DRV029,618.08,24.11
SHP09853,Salt Lake City,UT,40.760779,-111.891047,Milwaukee,WI,43.038902,-87.906474,1242.21,28.17,77824,1420,DRV198,863.26,16.4
SHP09854,Las Vegas,NV,36.169941,-115.13983,Jacksonville,FL,30.332184,-81.655651,2000.59,45.8,55001,3979,DRV117,1404.19,44.34
SHP09855,San Diego,CA,32.715736,-117.161087,Memphis,TN,35.149534,-90.04898,1550.6,36.43,19703,1761,DRV163,1144.07,14.78
SHP09856,Denver,CO,39.739235,-104.990251,Columbus,OH,39.961176,-82.998794,1184.95,27.04,30511,2920,DRV075,789.77,13.62
SHP09857,Jacksonville,FL,30.332184,-81.655651,Salt Lake City,UT,40.760779,-111.891047,1948.9,39.39,29739,2851,DRV041,1453.08,5.75
SHP09858,Atlanta,GA,33.748995,-84.387982,Tucson,AZ,32.221743,-110.926479,1466.71,32.4,70355,2889,DRV001,989.13,42.13
SHP09859,Nashville,TN,36.162664,-86.781601,San Jose,CA,37.338208,-121.886329,1863.68,38.86,4255,513,DRV129,1416.26,38.89
SHP09860,San Antonio,TX,29.424122,-98.493628,Tucson,AZ,32.221743,-110.926479,858.04,17.64,53921,829,DRV050,621.29,32.6
SHP09861,Memphis,TN,35.149534,-90.04898,Milwaukee,WI,43.038902,-87.906474,560.46,12.02,22641,3123,DRV077,419.06,17.82
SHP09862,San Antonio,TX,29.424122,-98.493628,Salt Lake City,UT,40.760779,-111.891047,1041.44,24.41,29300,1501,DRV192,686.8,49.83
SHP09863,Chicago,IL,41.878113,-87.629799,Orlando,FL,28.538336,-81.379234,951.87,21.36,43813,3510,DRV135,608.18,31.11
SHP09864,San Francisco,CA,37.774929,-122.419416,Atlanta,GA,33.748995,-84.387982,2377.34,52.43,60003,628,DRV126,1626.21,3.79
SHP09865,Nashville,TN,36.162664,-86.781601,Raleigh,NC,35.779589,-78.638179,451.6,9.27,46532,1945,DRV109,287.03,16.33
SHP09866,Oklahoma City,OK,35.46756,-97.516428,Charlotte,NC,35.227085,-80.843124,958.29,21.46,19729,3773,DRV128,699.61,22.27
SHP09867,Mesa,AZ,33.415184,-111.831472,Dallas,TX,32.776664,-96.796988,857.59,19.17,51438,3460,DRV112,627.7,47.12
SHP09868,Jacksonville,FL,30.332184,-81.655651,Houston,TX,29.760427,-95.369803,824.59,17.76,59189,1438,DRV148,545.87,23.05
SHP09869,Phoenix,AZ,33.448376,-112.074037,Chicago,IL,41.878113,-87.629799,1609.2,33.04,21453,2167,DRV147,1017.23,43.3
SHP09870,Chicago,IL,41.878113,-87.629799,San Antonio,TX,29.424122,-98.493628,1112.41,26.15,57377,1402,DRV047,768.7,10.42
SHP09871,Dallas,TX,32.776664,-96.796988,Mesa,AZ,33.415184,-111.831472,961.39,20.26,48439,3904,DRV027,717.25,14.76
SHP09872,Boston,MA,42.360082,-71.05888,Detroit,MI,42.331429,-83.045753,607.04,14.18,5339,2244,DRV147,408.11,24.07
SHP09873,Portland,OR,45.515232,-122.678447,Los Angeles,CA,34.052235,-118.243683,799.23,17.01,70349,1927,DRV179,524.1,41.79
SHP09874,San Antonio,TX,29.424122,-98.493628,Salt Lake City,UT,40.760779,-111.891047,1166.38,26.44,67804,1233,DRV186,896.91,35.13
SHP09875,Omaha,NE,41.256537,-95.997988,Raleigh,NC,35.779589,-78.638179,1107.68,25.31,44076,264,DRV038,826.37,14.5
SHP09876,Las Vegas,NV,36.169941,-115.13983,Boston,MA,42.360082,-71.05888,2344.4,53.37,30534,1023,DRV070,1638,48.16
SHP09877,Charlotte,NC,35.227085,-80.843124,San Antonio,TX,29.424122,-98.493628,1195.16,24.22,21271,859,DRV159,753.18,38.51
SHP09878,Colorado Springs,CO,38.833882,-104.821363,Detroit,MI,42.331429,-83.045753,1200.21,24.24,21053,1882,DRV010,770.77,12.85
SHP09879,Long Beach,CA,33.77005,-118.193739,Tucson,AZ,32.221743,-110.926479,440.5,9.82,31850,1554,DRV044,306.99,3.2
SHP09880,San Jose,CA,37.338208,-121.886329,Denver,CO,39.739235,-104.990251,1063.37,23.32,51124,1099,DRV124,807.73,41.56
SHP09881,Miami,FL,25.761681,-80.191788,Milwaukee,WI,43.038902,-87.906474,1233.08,25.14,33245,3842,DRV078,899.12,42.13
SHP09882,Kansas City,MO,39.099728,-94.578567,Colorado Springs,CO,38.833882,-104.821363,562.55,11.97,48708,356,DRV005,380.31,31.91
SHP09883,Baltimore,MD,39.290385,-76.612189,Milwaukee,WI,43.038902,-87.906474,675.66,14.67,50679,433,DRV199,483.19,17.99
SHP09884,Seattle,WA,47.606209,-122.332071,Philadelphia,PA,39.952583,-75.165222,2699.19,63.16,39202,1654,DRV048,1916.13,35.5
SHP09885,Dallas,TX,32.776664,-96.796988,Memphis,TN,35.149534,-90.04898,471.13,9.72,38390,608,DRV060,354.56,41.2
SHP09886,Denver,CO,39.739235,-104.990251,Baltimore,MD,39.290385,-76.612189,1697.31,38.34,77385,3544,DRV062,1253.6,44.39
SHP09887,Boston,MA,42.360082,-71.05888,Raleigh,NC,35.779589,-78.638179,670.4,13.47,9118,3421,DRV110,456.62,13.97
SHP09888,Fort Worth,TX,32.755489,-97.330766,Washington,DC,38.907192,-77.036871,1188.55,23.99,36478,337,DRV131,777.04,9.07
SHP09889,Charlotte,NC,35.227085,-80.843124,Mesa,AZ,33.415184,-111.831472,1839.34,39.47,75870,1138,DRV017,1360.36,15.86
SHP09890,Dallas,TX,32.776664,-96.796988,Albuquerque,NM,35.084385,-106.650422,570.76,11.8,10282,2307,DRV149,432.21,47.36
SHP09891,Phoenix,AZ,33.448376,-112.074037,San Antonio,TX,29.424122,-98.493628,854.77,18.87,21276,373,DRV147,540.13,14.81
SHP09892,Nashville,TN,36.162664,-86.781601,Indianapolis,IN,39.768402,-86.158068,255.44,5.7,68680,1042,DRV135,192.45,17.86
SHP09893,San Francisco,CA,37.774929,-122.419416,Sacramento,CA,38.581572,-121.4944,77.28,1.82,1698,1640,DRV161,49.35,18.68
SHP09894,Memphis,TN,35.149534,-90.04898,Los Angeles,CA,34.052235,-118.243683,1642.74,36.57,69684,2473,DRV061,1045.51,29.71
SHP09895,Philadelphia,PA,39.952583,-75.165222,Albuquerque,NM,35.084385,-106.650422,1951.56,39.25,58826,1316,DRV009,1310.65,33.86
SHP09896,Milwaukee,WI,43.038902,-87.906474,Boston,MA,42.360082,-71.05888,887.39,19.26,8132,2650,DRV151,634.6,32.1
SHP09897,Indianapolis,IN,39.768402,-86.158068,Oklahoma City,OK,35.46756,-97.516428,764.17,16.05,44611,475,DRV090,582.81,47.95
SHP09898,San Antonio,TX,29.424122,-98.493628,Las Vegas,NV,36.169941,-115.13983,1182.71,24.64,72046,2124,DRV145,808.64,15.65
SHP09899,San Antonio,TX,29.424122,-98.493628,Boston,MA,42.360082,-71.05888,1694.45,37.66,70525,1712,DRV021,1289.46,42.1
SHP09900,San Antonio,TX,29.424122,-98.493628,Fort Worth,TX,32.755489,-97.330766,263.87,5.52,63199,3767,DRV038,169.36,29.96
SHP09901,San Antonio,TX,29.424122,-98.493628,Louisville,KY,38.252665,-85.758456,955.49,19.87,69767,248,DRV001,673.14,17.29
SHP09902,Houston,TX,29.760427,-95.369803,Detroit,MI,42.331429,-83.045753,1054.9,21.74,17293,2837,DRV107,758.15,34.25
SHP09903,Atlanta,GA,33.748995,-84.387982,Indianapolis,IN,39.768402,-86.158068,443.5,10.2,26655,2009,DRV180,280.83,18.43
SHP09904,Los Angeles,CA,34.052235,-118.243683,Oklahoma City,OK,35.46756,-97.516428,1344.05,29.91,78687,2044,DRV200,911.94,32.28
SHP09905,San Francisco,CA,37.774929,-122.419416,Raleigh,NC,35.779589,-78.638179,2662.58,57.95,10897,983,DRV067,1851.28,12.38
SHP09906,Columbus,OH,39.961176,-82.998794,Colorado Springs,CO,38.833882,-104.821363,1147.84,24.63,61221,3684,DRV033,867.99,37.88
SHP09907,Miami,FL,25.761681,-80.191788,Nashville,TN,36.162664,-86.781601,803.61,17.76,41314,1050,DRV130,600.92,44.47
SHP09908,Omaha,NE,41.256537,-95.997988,Mesa,AZ,33.415184,-111.831472,1068.21,24.54,57485,374,DRV149,683.57,20
SHP09909,Indianapolis,IN,39.768402,-86.158068,Fresno,CA,36.737798,-119.787125,1999.32,41.07,3569,3020,DRV143,1274.19,6.07
SHP09910,Jacksonville,FL,30.332184,-81.655651,Salt Lake City,UT,40.760779,-111.891047,1764.7,41.19,72571,2597,DRV010,1282.76,12.59
SHP09911,Fort Worth,TX,32.755489,-97.330766,El Paso,TX,31.761857,-106.485022,585.2,13.15,25563,2075,DRV102,428.03,28.33
SHP09912,Portland,OR,45.515232,-122.678447,Charlotte,NC,35.227085,-80.843124,2261.21,46.3,12569,3471,DRV104,1552.2,36.41
SHP09913,Fort Worth,TX,32.755489,-97.330766,Miami,FL,25.761681,-80.191788,1253.73,27.72,78103,3925,DRV036,951.85,33.41
SHP09914,Philadelphia,PA,39.952583,-75.165222,Dallas,TX,32.776664,-96.796988,1378.75,30.75,77774,1827,DRV178,989.76,25.76
SHP09915,Salt Lake City,UT,40.760779,-111.891047,Los Angeles,CA,34.052235,-118.243683,627.72,14.2,78817,1394,DRV125,413.94,29.69
SHP09916,Atlanta,GA,33.748995,-84.387982,Fresno,CA,36.737798,-119.787125,2261.56,46.6,45064,382,DRV065,1665.7,3.14
SHP09917,Boston,MA,42.360082,-71.05888,Austin,TX,30.267153,-97.743061,1859.24,41.12,12078,1365,DRV188,1356.42,39.92
SHP09918,Omaha,NE,41.256537,-95.997988,Portland,OR,45.515232,-122.678447,1414.64,31.41,77822,1222,DRV022,940.17,4.36
SHP09919,Charlotte,NC,35.227085,-80.843124,Kansas City,MO,39.099728,-94.578567,822.58,16.91,9329,3945,DRV028,612.39,2.33
SHP09920,Columbus,OH,39.961176,-82.998794,Chicago,IL,41.878113,-87.629799,314,6.9,40824,3012,DRV005,238.78,34.73
SHP09921,Portland,OR,45.515232,-122.678447,Las Vegas,NV,36.169941,-115.13983,749.12,15.27,39053,2626,DRV031,563.92,14.19
SHP09922,Chicago,IL,41.878113,-87.629799,Seattle,WA,47.606209,-122.332071,1767.81,37.07,57449,325,DRV052,1192.37,6.84
SHP09923,Dallas,TX,32.776664,-96.796988,Colorado Springs,CO,38.833882,-104.821363,633.99,13.17,42266,1538,DRV010,445.49,5.85
SHP09924,Nashville,TN,36.162664,-86.781601,Jacksonville,FL,30.332184,-81.655651,474.93,9.92,44466,3210,DRV119,317.86,49.19
SHP09925,Louisville,KY,38.252665,-85.758456,Charlotte,NC,35.227085,-80.843124,367.13,7.91,76783,847,DRV034,263.25,18.35
SHP09926,Jacksonville,FL,30.332184,-81.655651,Louisville,KY,38.252665,-85.758456,567.13,12.72,39850,1071,DRV151,362.03,23.48
SHP09927,Fresno,CA,36.737798,-119.787125,San Jose,CA,37.338208,-121.886329,117.42,2.58,22531,2322,DRV086,89.85,30.33
SHP09928,Boston,MA,42.360082,-71.05888,Columbus,OH,39.961176,-82.998794,700.94,16.52,3110,350,DRV002,460.27,20.92
SHP09929,Sacramento,CA,38.581572,-121.4944,Memphis,TN,35.149534,-90.04898,1813.57,37.61,29235,2201,DRV138,1263.71,15.46
SHP09930,Colorado Springs,CO,38.833882,-104.821363,Mesa,AZ,33.415184,-111.831472,556.13,12.83,75201,2267,DRV111,395.58,15.64
SHP09931,Washington,DC,38.907192,-77.036871,San Jose,CA,37.338208,-121.886329,2672.57,62.77,27630,666,DRV098,1774.59,32.76
SHP09932,Raleigh,NC,35.779589,-78.638179,Columbus,OH,39.961176,-82.998794,396.76,8.97,77415,3219,DRV154,298.73,47.6
SHP09933,San Jose,CA,37.338208,-121.886329,Albuquerque,NM,35.084385,-106.650422,908.92,19.98,13435,1412,DRV143,600.98,4.57
SHP09934,San Diego,CA,32.715736,-117.161087,Indianapolis,IN,39.768402,-86.158068,1699.51,37.95,61505,469,DRV030,1276.07,39.66
